O:C,H:C,ScINT
1.210526316,1.105263158,761754.361
0,0.295454545,699345.5699
0.230769231,0.435897436,3230556.263
0.517241379,0.551724138,3034350.163
0.433333333,0.6,2897462.185
0.02,0.24,2769700.073
1.222222222,1.611111111,2317969.748
0.12195122,0.317073171,2299718.018
0.088235294,0.647058824,1113355.548
0.392857143,0.892857143,43072021.4
1.117647059,1.764705882,41878733.21
0.944444444,1.333333333,37730636.16
0.789473684,1.368421053,32787013.65
0.875,0.875,32161957.93
0.310344828,0.931034483,28354800.37
0.157894737,0.473684211,26536456.46
0.05,0.35,19263080.81
1.571428571,1.714285714,2533454.812
0.194444444,0.388888889,2352229.577
0.257142857,0.342857143,2322641.783
0.066666667,0.288888889,2278260.093
0.863636364,1.272727273,2196893.661
1.333333333,1.733333333,1967588.262
0.666666667,1.041666667,1919508.098
1.769230769,2.230769231,1675408.802
0.02173913,0.326086957,1301862.91
0.772727273,1.363636364,1147170.583
0.652173913,1.043478261,1046645.326
1.428571429,1.857142857,1018557.386
0.272727273,0.757575758,907683.9409
0.541666667,1.083333333,875161.0635
0.045454545,0.272727273,730286.428
0.235294118,0.558823529,719938.2397
0.093023256,0.418604651,672632.2363
0,0.311111111,632717.7959
0.282051282,0.41025641,777889.7309
1.333333333,1.555555556,725041.4417
0.565217391,1.130434783,658285.7079
0.761904762,1.380952381,603583.0928
0.5,0.566666667,537754.522
0,0.318181818,520138.4256
0.636363636,1.409090909,496032.1884
0.023255814,0.441860465,278148.8907
0.944444444,1.388888889,321815.2078
0.310344828,0.689655172,297888.4266
0.102564103,0.333333333,286323.8156
0.392857143,0.928571429,285925.0359
0.538461538,1.115384615,277949.4422
0.371428571,0.485714286,265986.0516
0.789473684,1.421052632,212549.5734
0.05,0.375,177058.1813
0.233333333,0.733333333,171475.2656
0.105263158,1.289473684,482290.2765
0.444444444,2,415389.986
0,1.125,373425.2582
0.275862069,1.724137931,313214.9967
0.051282051,1.307692308,278548.4825
0.975609756,1.951219512,90475.57238
0.435483871,1.096774194,89186.41267
0.260273973,0.863013699,87662.86029
0.273972603,0.753424658,85436.12988
0.68627451,1.431372549,85084.54087
0.634615385,1.288461538,80279.49104
0.375,1.015625,76646.40458
0.063829787,0.542553191,76412.01191
0.168674699,0.674698795,75943.22656
1,1.756097561,75357.24487
0.102564103,0.782051282,75122.8522
0.860465116,1.790697674,71372.56941
0.396825397,1.111111111,69731.82068
0.359375,1,69145.839
0.03125,0.5,69028.64266
0.042105263,0.557894737,67856.67929
0.213333333,0.8,67856.67929
0.142857143,0.69047619,66333.1269
0.58490566,1.301886792,62817.23678
0.22972973,0.878378378,62582.84411
0.117647059,0.611764706,61528.07707
0.78,1.36,60942.09539
0.904761905,1.952380952,59652.93568
0.08045977,0.563218391,58598.16864
0.243243243,0.77027027,57543.40161
0.509090909,1.2,57074.61626
0.928571429,1.761904762,56723.02725
0.303030303,0.924242424,50863.21038
0.155844156,0.727272727,45120.58985
0.733333333,1.622222222,41253.11072
0.010309278,0.515463918,32580.58177
0.68,0.6,306448.5582
1.785714286,1.428571429,297162.2382
1.3125,1,229331.7273
1.533333333,1.466666667,224486.6908
0.75,0.833333333,189360.1763
0.576923077,0.653846154,182900.1276
0.078947368,0.447368421,174017.5607
0.042553191,0.106382979,155444.9208
0.407407407,0.888888889,492068.1902
1.1875,1.8125,424290.2026
0.321428571,0.928571429,336178.8187
0.833333333,1.388888889,305678.7242
0.277777778,0.333333333,269756.3908
0.051282051,0.333333333,145722.6734
0.678571429,0.714285714,6709423.479
0.046511628,0.255813953,6385072.896
0.80952381,1.380952381,5384219.67
0.242424242,0.545454545,5374952.511
0.681818182,1.045454545,5087670.566
0.3125,0.5,4726251.346
0.095238095,0.404761905,4596511.113
1.75,2.5,4272160.53
0.071428571,0.380952381,4031214.383
0,0.295454545,3224971.506
0.392857143,0.892857143,8669959.012
1.117647059,1.764705882,8021513.324
0.944444444,1.333333333,7252985.102
0.481481481,0.851851852,6004126.74
1,1.388888889,5836011.191
0.344827586,0.689655172,4767276.631
0.228571429,1.942857143,5381558.914
0,1.369565217,4834994.337
0.108108108,1.72972973,3966096.804
0.166666667,1.944444444,3734857.944
1.131578947,1.947368421,104248.6114
0.098901099,0.494505495,102940.5987
0.714285714,1.408163265,95484.92634
0.314285714,0.814285714,94307.71492
0.032608696,1.847826087,92738.09969
0.508474576,1.050847458,91560.88827
0.011764706,2,84236.01721
1,1.775,82404.79944
0.466666667,1.066666667,77826.75503
0.263888889,0.75,76387.94107
0.076086957,0.510869565,75603.13346
0.62745098,1.294117647,73902.71696
0.096385542,0.710843373,72725.50554
0.426229508,0.950819672,71940.69792
0.578947368,1.140350877,71809.89666
0.975,1.75,71417.49285
0.281690141,0.830985915,71417.49285
0.853658537,1.829268293,71155.89031
1.051282051,1.948717949,69586.27508
0.333333333,0.898550725,68016.65986
0.146341463,0.658536585,66970.2497
0.13253012,0.590361446,66577.8459
0.68,1.26,66447.04463
0.66,1.42,63961.82052
0.158536585,0.56097561,62130.60275
0.084337349,2.060240964,61869.00022
0.111111111,0.555555556,61607.39768
0.534482759,1.155172414,58729.76976
0.191780822,0.794520548,58598.96849
0.829787234,1.531914894,52974.51393
0.162162162,0.810810811,52582.11012
0.232876712,0.767123288,52189.70631
0.227848101,0.696202532,48265.66824
0.011494253,0.597701149,40025.1883
0.540983607,1.016393443,468251.8784
0.030927835,0.422680412,378890.8329
1.097560976,1.682926829,378890.8329
0.11627907,0.627906977,362210.1044
0.181818182,0.714285714,350891.0387
0.24,0.786666667,349103.8178
1.15,1.85,345529.3759
0.574074074,1.314814815,338976.2326
0.777777778,1.6,338380.4923
0.068181818,0.568181818,328252.9071
0.020618557,0.505154639,327657.1668
0.210526316,0.697368421,326465.6862
0.091954023,0.643678161,322891.2444
0.333333333,0.909090909,319912.5429
0.011235955,1.876404494,316338.1011
0.840909091,1.590909091,315742.3608
0.353846154,1.015384615,309189.2174
0.527272727,1.181818182,303231.8144
0.369230769,0.892307692,295487.1905
0.482142857,1.196428571,289529.7874
0.297297297,0.72972973,278806.462
0.226666667,0.773333333,275827.7604
0.318181818,1.03030303,272253.3186
0.88372093,1.744186047,264508.6947
0.079545455,0.579545455,260934.2529
0.139240506,0.658227848,259147.032
0.952380952,1.738095238,240083.3422
1.023809524,1.69047619,237700.381
0.390625,0.984375,235913.1601
0.010204082,0.43877551,228764.2765
0.033333333,0.522222222,227572.7959
0.413793103,1.103448276,214466.5092
0.075,0.7,199573.0016
0,0.520408163,191828.3777
0.02247191,0.617977528,137616.0101
0.088888889,0.5,100870.7811
0.5,1.068965517,91281.38077
0.246753247,0.688311688,90553.07189
1.135135135,2,84847.98559
0.304347826,0.826086957,82663.05892
0.703703704,1.222222222,81934.75003
0.338235294,0.926470588,81570.59559
0.571428571,1.160714286,81449.21077
0.085365854,0.719512195,80356.74744
0.888888889,1.555555556,77443.51188
0.765957447,1.595744681,76472.43336
0.189873418,0.734177215,73801.96743
0.323529412,0.911764706,72952.27373
0.708333333,1.4375,70160.42299
0.101123596,0.561797753,68096.88114
0.526315789,1.175438596,64940.87595
0.065934066,0.516483516,62998.71891
0.457627119,1.084745763,61663.48595
0.826086957,1.565217391,59114.40484
0.150684932,0.821917808,57415.01743
0.217948718,0.705128205,56929.47817
0.271428571,0.842857143,55715.63002
0.02,0.46,53652.08817
0.765957447,1.404255319,53652.08817
1.052631579,2,52681.00965
0.135802469,0.666666667,50010.54372
1.222222222,1.972222222,48553.92594
0.338235294,0.794117647,44426.84224
0.653061224,1.448979592,42120.53076
0,0.475247525,34473.28742
0.764705882,1.431372549,98489.27682
0.5,1.267857143,79898.51195
0.079545455,0.613636364,77078.56447
0.298507463,0.985074627,73736.40449
0.19047619,0.69047619,73631.96199
0.353846154,1.061538462,72274.2095
0.574074074,1.37037037,68827.60703
0.181818182,0.87012987,64545.46456
0.906976744,1.837209302,63814.36706
0.717391304,1.695652174,63501.03956
0.11627907,0.662790698,62352.17207
0.482142857,1.410714286,61516.63208
0,0.551020408,59741.10959
0.24,0.826666667,59532.22459
0.153846154,0.782051282,58905.56959
0.318181818,1.075757576,57756.7021
0.068181818,0.704545455,57338.9321
1.023809524,1.761904762,57234.48961
0.091954023,0.67816092,52743.46214
0.010204082,0.56122449,52221.24964
0.527272727,1.381818182,51803.47964
0.46031746,1.111111111,49192.41716
0.711538462,1.442307692,48983.53216
0.264705882,1,48356.87717
0.482142857,1.25,48147.99217
0.210526316,0.842105263,47730.22217
0.181818182,0.753246753,43134.7522
0.777777778,1.666666667,42821.4247
0.659574468,1.70212766,39583.70723
0.126582278,0.797468354,39374.82223
0.056179775,0.629213483,39374.82223
0.081632653,0.204081633,1284054.945
0.21875,0.78125,1137526.152
0.290322581,0.741935484,1118246.048
0.2,0.275,1012205.475
0.181818182,0.606060606,1004493.433
0.590909091,1.090909091,834828.5152
1.105263158,1.210526316,819404.4318
0.518518519,0.851851852,14885703.73
1.375,1.75,14256208.79
1.176470588,1.294117647,13052762.6
0.157894737,0.473684211,12367723.99
1,1.333333333,11127248.68
0.344827586,0.655172414,10497753.75
0.428571429,0.892857143,9831229.699
0.020833333,0.229166667,9386880.334
0.128205128,0.307692308,9257278.436
1.047619048,1.238095238,1398729.036
1.923076923,1.692307692,1290193.777
0.214285714,0.333333333,1190830.512
0.423076923,0.923076923,1021148.629
0.081081081,0.513513514,973759.9953
1.642857143,1.714285714,683313.5289
0.043478261,0.152173913,661912.2103
0.026315789,0.552631579,515160.3115
0.681818182,1.045454545,984344.0924
0.95,1.35,969180.8972
0.80952381,1.380952381,954017.7019
0.35483871,0.709677419,883256.124
0.046511628,0.255813953,780904.556
0.095238095,0.404761905,674762.1892
0.146341463,0.365853659,636854.201
0.28125,0.75,633063.4022
0,0.555555556,524393.8361
0.181818182,1.666666667,546610.4098
0,1.302325581,485384.1426
0.517241379,2.034482759,475794.4863
0.117647059,1.676470588,344489.9614
0.228571429,1.942857143,2221932.973
0.294117647,1.941176471,2185645.123
0,1.369565217,1959543.904
0.088888889,0.522222222,111072.1529
0.5,1.103448276,101838.4438
1.135135135,2.054054054,97154.67836
0.703703704,1.259259259,93942.95346
0.246753247,0.714285714,93140.02223
0.304347826,0.855072464,91801.80352
0.338235294,0.955882353,90731.22855
0.765957447,1.638297872,86582.75055
0.571428571,1.196428571,83906.31313
0.189873418,0.759493671,81765.16319
0.085365854,0.743902439,81765.16319
0.888888889,1.6,81096.05384
0.708333333,1.479166667,79222.54764
0.323529412,0.941176471,76947.57584
0.482758621,1.24137931,76546.11022
0.065934066,0.538461538,73066.74158
0.457627119,1.118644068,71460.87912
0.101123596,0.584269663,71460.87912
0.077777778,0.611111111,70524.12603
0.526315789,1.210526316,67981.51048
0.271428571,0.871428571,65037.42932
0.826086957,1.608695652,61691.88254
1.052631579,2.052631579,61558.06067
0.150684932,0.849315068,59818.37635
0.217948718,0.730769231,59283.08886
0.135802469,0.691358025,58747.80138
0.02,0.48,58613.97951
0.1625,0.775,57543.40454
0.765957447,1.446808511,55669.89834
0.653061224,1.489795918,50049.37976
0,0.495049505,41618.60189
0.933333333,1.577777778,96295.68573
0.056179775,1.97752809,75155.14128
0.289855072,0.985507246,73030.97174
0.482758621,1.25862069,69895.2929
0.461538462,0.984615385,67872.27429
0.077777778,0.622222222,67568.8215
0.23943662,0.915492958,65343.50103
0.189873418,0.772151899,63623.93522
0.708333333,1.5,62207.82219
0.6,1.54,61297.46382
0.1625,0.6875,59679.04893
0.440677966,1.13559322,59476.74707
0.243589744,0.717948718,59072.14335
0.109756098,0.731707317,58262.93591
0.257142857,1,57858.33218
0.096385542,0.65060241,55734.16265
1.277777778,2,55127.25706
0.977272727,1.727272727,54823.80427
0.043478261,0.576086957,53508.84218
0.032608696,0.565217391,53306.54032
0.869565217,1.586956522,52092.72915
0.561403509,1.192982456,51182.37078
0.338709677,1.064516129,48147.84287
0.135802469,0.703703704,47844.39008
0.4,1.15,47136.33356
0.653061224,1.510204082,45720.22054
0.271428571,0.885714286,42584.5417
0.178082192,0.835616438,42078.78704
0.054945055,0.637362637,41168.42867
0.829268293,1.902439024,39954.61751
0,0.521276596,34189.01447
0.119047619,0.214285714,3525327.157
0.857142857,1,3342385.916
1,1.35,3194055.18
0.069767442,0.255813953,2615565.31
0.95,1.3,2472178.932
0.727272727,1.045454545,2061797.229
0.32,0.96,1636582.453
0.117647059,0.676470588,1241033.824
0.518518519,0.851851852,3310102.428
1.375,1.75,3098723.605
0.157894737,0.473684211,2855862.829
1.176470588,1.294117647,2761416.971
0.615384615,0.807692308,2185746.984
0.464285714,0.642857143,1915901.677
0.020833333,0.229166667,1839445.507
0.214285714,0.333333333,273231.6064
0.423076923,0.923076923,212675.9934
0.2,0.657142857,210920.7583
1.047619048,1.238095238,208580.4447
0.52,0.88,205947.592
0.138888889,0.472222222,202729.6609
1.5,1.928571429,173183.2024
0.081081081,0.513513514,162944.3306
0,0.217391304,133690.4113
1.15,1.725,251030.5891
0.566666667,1.033333333,198213.2784
0.022727273,1.897727273,174771.8877
0.315068493,0.739726027,174178.4347
0.338461538,1.046153846,170914.4436
0.03125,0.510416667,168837.3584
0.104651163,0.651162791,167353.7261
0.091954023,0.586206897,165276.6408
0.153846154,0.666666667,164386.4614
0.375,1.03125,160825.7438
0.129411765,0.635294118,156078.1204
0.08045977,0.574712644,155484.6675
1.073170732,1.731707317,153704.3087
0.603773585,1.339622642,152814.1293
0.692307692,1.269230769,151033.7705
0.011363636,1.988636364,148659.9588
0.04494382,0.528089888,148659.9588
0.88372093,1.627906977,144802.5147
0.438596491,1.122807018,142131.9766
0.318181818,0.954545455,141241.7972
0.755555556,1.666666667,140945.0707
0.197368421,0.723684211,139461.4384
0.256756757,0.797297297,138867.9855
0.509090909,1.218181818,137384.3531
0.818181818,1.636363636,133230.1826
0.010309278,0.525773196,130856.3709
0.226666667,0.706666667,127592.3798
0.168831169,0.753246753,126405.4739
0.25,0.867647059,124328.3887
0.353846154,0.923076923,124328.3887
0.555555556,1.203703704,121361.124
1.055555556,2.111111111,118393.8594
0.141025641,0.769230769,105931.3479
0,0.469387755,102370.6303
0.020618557,0.443298969,78929.2396
0.934782609,1.586956522,150021.0692
0.714285714,1.510204082,140058.7325
1.131578947,2.078947368,137714.6533
0.009803922,0.441176471,135761.254
0.45,1.15,130096.3959
0.172839506,0.703703704,118375.9999
0.808510638,1.638297872,117399.3002
0.314285714,0.885714286,116227.2606
0.281690141,0.901408451,113101.8217
0.62745098,1.392156863,112515.8019
0.146341463,0.719512195,109781.0428
0.607843137,1.37254902,109781.0428
0.66,1.52,107046.2837
0.25,0.805555556,104311.5246
0.975,1.875,103725.5048
0.043010753,0.580645161,103334.825
0.409836066,1.163934426,98842.0065
0.1875,0.775,98646.66657
0.13253012,0.65060241,97669.9669
0.387096774,1.064516129,97669.9669
0.75,1.645833333,96302.58736
0.426229508,1.032786885,96107.24743
0.053763441,0.494623656,89661.02961
0.01980198,0.495049505,89075.00981
0.333333333,0.971014493,84582.19133
0.031914894,0.521276596,83996.17153
1.27027027,2,83410.15173
0.107142857,0.666666667,81261.41246
1.105263158,2.052631579,80675.39266
0.011764706,2.058823529,67001.59729
0,0.627659574,55671.88113
0.053763441,0.591397849,50788.38279
0.047058824,0.705882353,44146.82504
0,0.509433962,164697.7764
0.315068493,0.945205479,154931.3314
0.139534884,0.709302326,151157.9322
1.073170732,2.097560976,143389.1692
0.692307692,1.557692308,139837.7346
0.152941176,0.776470588,136064.3355
0.611111111,1.444444444,133400.7596
0.641509434,1.566037736,131181.113
0.40625,1.21875,126297.8905
0.022727273,2.068181818,123634.3146
1,2.095238095,121414.668
0.141025641,0.961538462,120970.7387
0.438596491,1.385964912,120082.8801
0.863636364,1.931818182,119416.9861
0.217391304,1.101449275,118085.1981
0.822222222,1.755555556,115199.6576
0.283783784,0.959459459,113423.9403
0.25,1.088235294,112314.117
0.930232558,1.906976744,112314.117
0.384615385,1.123076923,112314.117
0.207792208,0.805194805,108762.6825
0.04494382,0.696629213,107874.8239
0.517857143,1.321428571,102325.7074
0.563636364,1.454545455,101437.8488
0.114942529,0.724137931,98552.30823
0.421875,1.09375,97886.41425
0.020408163,0.591836735,96554.6263
0.153846154,0.858974359,94334.97972
0.348484848,1.136363636,89895.68656
0.056818182,0.761363636,89007.82793
0.464285714,1.5,81461.02955
0.022222222,0.711111111,80795.13557
0,2.06741573,75689.94844
0.048780488,0.829268293,36402.20394
0.440677966,1.661016949,102946.3431
0.708333333,2.145833333,102412.2505
0.1625,1.075,95469.04708
0.054945055,0.89010989,95068.47766
0.257142857,1.328571429,93733.24623
0.50877193,1.771929825,91596.87594
0.37704918,1.557377049,79980.36252
0.135802469,1.086419753,77576.94595
0.109756098,1,75974.66824
0.6,1.98,75574.09881
0.205128205,1.141025641,75173.52938
0.290322581,1.596774194,73170.68224
0.066666667,0.955555556,71968.97396
0.360655738,1.540983607,70500.21938
0.032608696,0.902173913,70500.21938
0.465517241,1.775862069,70366.69624
0.23943662,1.225352113,70366.69624
0.4,1.666666667,68630.89539
0.225352113,1.338028169,62889.40025
0.17721519,1.151898734,62488.83082
0.6875,2.125,59818.36796
0.323529412,1.411764706,56613.81254
0.021505376,0.838709677,54878.01168
0.808510638,2.085106383,52341.07197
0.01,0.79,30443.27655
1.375,1.75,1553361.915
0.555555556,0.851851852,1498131.269
0.243243243,0.432432432,1477419.777
0.523809524,1.238095238,1392272.531
0.464285714,0.607142857,1327836.778
0.184210526,0.473684211,1293317.624
0.653846154,0.807692308,1263401.024
1.235294118,1.294117647,1109215.471
1.176470588,1.764705882,1035574.61
0.466666667,0.666666667,339401.9126
1,1.35,320995.1951
1.142857143,2.142857143,313812.0858
0.34375,0.53125,299445.8673
1.157894737,1.315789474,298099.0343
0.387096774,0.709677419,290915.9251
0.857142857,1,285977.5375
0.095238095,0.404761905,242429.9376
0.085714286,0.514285714,197535.5047
0.257142857,1.171428571,273732.608
0.02173913,0.782608696,263409.3588
0.6,1.6,248757.005
0.56,1.92,232106.6031
0.135135135,1,205465.96
0.194444444,1.194444444,197806.7751
0.5,1.615384615,184486.4535
0.1,1.533333333,175495.2365
0.342857143,1.485714286,621129.2222
0.2,1.9,506436.2963
0,1.45,413341.3889
0.128205128,1.153846154,331417.8704
0.129032258,1.903225806,259176.2222
0.75,2.0625,93105.49763
